Dia da semana;Data;Hora;Umidade solo;Umidade Ambiente;Temperatura;Volume �gua (L)
Sábado;04/11/2023;17:48;84;52;28,1;0
Sábado;04/11/2023;17:58;85;52;28,1;0
Sábado;04/11/2023;18:08;87;52;28,1;0
Sábado;04/11/2023;18:18;87;52;28,1;0
Sábado;04/11/2023;18:28;83;52;28,1;0
Sábado;04/11/2023;18:38;82;52;28,1;0
Sábado;04/11/2023;18:48;83;51;28,1;0
Sábado;04/11/2023;18:58;82;51;28,1;0
Sábado;04/11/2023;19:08;82;51;28,1;0
Sábado;04/11/2023;19:18;82;51;28;0
Sábado;04/11/2023;19:28;82;50;28;0
Sábado;04/11/2023;19:38;84;50;28;0
Sábado;04/11/2023;19:48;83;50;28;0
Sábado;04/11/2023;19:58;84;50;28;0
Sábado;04/11/2023;20:08;84;50;28;0
Sábado;04/11/2023;20:18;84;50;28;0
Sábado;04/11/2023;20:28;85;50;28;0
Sábado;04/11/2023;20:38;85;51;27,9;0
Sábado;04/11/2023;20:48;85;51;28;0
Sábado;04/11/2023;20:58;86;51;28;0
Sábado;04/11/2023;21:08;86;51;27,9;0
Sábado;04/11/2023;21:18;83;50;27,9;0
Sábado;04/11/2023;21:29;82;50;28;0
Sábado;04/11/2023;21:39;82;50;27,9;0
Sábado;04/11/2023;21:49;82;50;27,8;0
Sábado;04/11/2023;21:59;82;51;28;0
Sábado;04/11/2023;22:09;83;52;28,1;0
Sábado;04/11/2023;22:19;83;53;28,1;0
Sábado;04/11/2023;22:29;83;53;28,1;0
Sábado;04/11/2023;22:39;83;53;28,1;0
Sábado;04/11/2023;22:49;83;54;28,2;0
Sábado;04/11/2023;22:59;83;54;28,2;0
Sábado;04/11/2023;23:09;83;54;28,2;0
Sábado;04/11/2023;23:19;83;50;28,1;0
Sábado;04/11/2023;23:29;83;52;28,2;0
Sábado;04/11/2023;23:39;83;53;28,1;0
Sábado;04/11/2023;23:49;83;54;28,1;0
Sábado;04/11/2023;23:59;83;50;27,9;0
Domingo;05/11/2023;00:09;83;52;27,9;0
Domingo;05/11/2023;00:19;83;53;27,9;0
Domingo;05/11/2023;00:29;83;54;27,8;0
Domingo;05/11/2023;00:39;83;49;27,7;0
Domingo;05/11/2023;00:49;83;51;27,7;0
Domingo;05/11/2023;00:59;83;53;27,7;0
Domingo;05/11/2023;01:09;83;54;27,6;0
Domingo;05/11/2023;01:19;83;49;27,5;0
Domingo;05/11/2023;01:29;83;51;27,5;0
Domingo;05/11/2023;01:39;83;53;27,4;0
Domingo;05/11/2023;01:49;83;54;27,5;0
Domingo;05/11/2023;01:59;83;50;27,3;0
Domingo;05/11/2023;02:09;83;52;27,3;0
Domingo;05/11/2023;02:19;83;54;27,3;0
Domingo;05/11/2023;02:29;83;49;27,1;0
Domingo;05/11/2023;02:39;83;51;27,1;0
Domingo;05/11/2023;02:50;84;53;27,1;0
Domingo;05/11/2023;03:00;84;54;27,1;0
Domingo;05/11/2023;03:10;83;50;26,9;0
Domingo;05/11/2023;03:20;83;53;27;0
Domingo;05/11/2023;03:30;83;54;26,9;0
Domingo;05/11/2023;03:40;83;50;26,8;0
Domingo;05/11/2023;03:50;83;52;26,7;0
Domingo;05/11/2023;04:00;83;54;26,7;0
Domingo;05/11/2023;04:10;84;49;26,6;0
Domingo;05/11/2023;04:20;83;51;26,6;0
Domingo;05/11/2023;04:30;84;53;26,6;0
Domingo;05/11/2023;04:40;84;54;26,5;0
Domingo;05/11/2023;04:50;83;50;26,4;0
Domingo;05/11/2023;05:00;83;53;26,4;0
Domingo;05/11/2023;05:10;83;54;26,4;0
Domingo;05/11/2023;05:20;84;50;26,2;0
Domingo;05/11/2023;05:30;84;53;26,3;0
Domingo;05/11/2023;05:40;83;54;26,3;0
Domingo;05/11/2023;05:50;83;50;26,2;0
Domingo;05/11/2023;06:00;84;53;26,2;0
Domingo;05/11/2023;06:10;84;54;26,3;0
Domingo;05/11/2023;06:20;84;50;26,2;0
Domingo;05/11/2023;06:30;84;53;26,2;0
Domingo;05/11/2023;06:40;84;54;26,2;0
Domingo;05/11/2023;06:50;83;50;26,2;0
Domingo;05/11/2023;07:00;83;53;26,2;0
Domingo;05/11/2023;07:10;83;54;26,2;0
Domingo;05/11/2023;07:20;83;50;26,1;0
Domingo;05/11/2023;07:30;83;53;26,1;0
Domingo;05/11/2023;07:40;83;54;26,2;0
Domingo;05/11/2023;07:50;83;51;26,1;0
Domingo;05/11/2023;08:00;84;53;26,2;0
Domingo;05/11/2023;08:11;83;53;26,2;0
Domingo;05/11/2023;08:21;83;51;26,2;0
Domingo;05/11/2023;08:31;83;53;26,2;0
Domingo;05/11/2023;08:41;85;52;26,3;0
Domingo;05/11/2023;08:51;83;51;26,3;0
Domingo;05/11/2023;09:01;83;53;26,4;0
Domingo;05/11/2023;09:11;83;53;26,4;0
Domingo;05/11/2023;09:21;83;51;26,4;0
Domingo;05/11/2023;09:31;83;53;26,5;0
Domingo;05/11/2023;09:41;83;54;26,6;0
Domingo;05/11/2023;09:51;83;49;26,5;0
Domingo;05/11/2023;10:01;83;51;26,6;0
Domingo;05/11/2023;10:11;83;53;26,6;0
Domingo;05/11/2023;10:21;83;54;26,6;0
Domingo;05/11/2023;10:31;83;50;26,6;0
Domingo;05/11/2023;10:41;83;52;26,6;0
Domingo;05/11/2023;10:51;83;54;26,7;0
Domingo;05/11/2023;11:01;83;49;26,6;0
Domingo;05/11/2023;11:11;83;51;26,7;0
Domingo;05/11/2023;11:21;83;53;26,8;0
Domingo;05/11/2023;11:31;83;54;26,7;0
Domingo;05/11/2023;11:41;83;50;26,7;0
Domingo;05/11/2023;11:51;83;52;26,8;0
Domingo;05/11/2023;12:01;83;53;26,8;0
Domingo;05/11/2023;12:11;83;53;26,9;0
Domingo;05/11/2023;12:21;83;54;27;0
Domingo;05/11/2023;12:31;83;54;27,1;0
Domingo;05/11/2023;12:41;83;54;27,3;0
Domingo;05/11/2023;12:51;83;54;27,3;0
Domingo;05/11/2023;13:01;83;54;27,4;0
Domingo;05/11/2023;13:11;82;53;27,5;0
Domingo;05/11/2023;13:22;82;52;27,6;0
Domingo;05/11/2023;13:32;83;52;27,6;0
Domingo;05/11/2023;13:42;83;51;27,6;0
Domingo;05/11/2023;13:52;83;52;27,5;0
Domingo;05/11/2023;14:02;83;51;27,5;0
Domingo;05/11/2023;14:12;83;50;27,5;0
Domingo;05/11/2023;14:22;83;51;27,6;0
Domingo;05/11/2023;14:32;83;51;27,6;0
Domingo;05/11/2023;14:42;83;51;27,6;0
Domingo;05/11/2023;14:52;83;52;27,6;0
Domingo;05/11/2023;15:02;83;51;27,7;0
Domingo;05/11/2023;15:12;83;51;27,7;0
Domingo;05/11/2023;15:22;83;51;27,8;0
Domingo;05/11/2023;15:32;83;51;27,8;0
Domingo;05/11/2023;15:42;83;51;27,9;0
Domingo;05/11/2023;15:52;83;50;27,9;0
Domingo;05/11/2023;16:02;83;51;28;0
Domingo;05/11/2023;16:12;83;50;28,1;0
Domingo;05/11/2023;16:22;83;51;28,1;0
Domingo;05/11/2023;16:32;83;51;28,1;0
Domingo;05/11/2023;16:42;83;51;28,2;0
Domingo;05/11/2023;16:52;83;51;28,2;0
Domingo;05/11/2023;17:02;83;52;28,2;0
Domingo;05/11/2023;17:12;83;52;28,2;0
Domingo;05/11/2023;17:22;83;52;28,2;0
Domingo;05/11/2023;17:32;83;52;28,2;0
Domingo;05/11/2023;17:42;83;53;28,2;0
Domingo;05/11/2023;17:52;83;53;28,2;0
Domingo;05/11/2023;18:02;83;53;28,2;0
Domingo;05/11/2023;18:13;83;53;28,2;0
Domingo;05/11/2023;18:23;81;54;28,1;0
Domingo;05/11/2023;18:33;83;48;28;0
Domingo;05/11/2023;18:43;83;51;27,9;0
Domingo;05/11/2023;18:53;83;51;27,9;0
Domingo;05/11/2023;19:03;83;52;27,9;0
Domingo;05/11/2023;19:13;83;52;27,9;0
Domingo;05/11/2023;19:23;83;53;27,9;0
Domingo;05/11/2023;19:33;83;49;27,7;0
Domingo;05/11/2023;19:43;83;51;27,6;0
Domingo;05/11/2023;19:53;83;53;27,6;0
Domingo;05/11/2023;20:03;83;54;27,6;0
Domingo;05/11/2023;20:13;83;54;27,5;0
Domingo;05/11/2023;20:23;83;51;27,4;0
Domingo;05/11/2023;20:33;83;53;27,4;0
Domingo;05/11/2023;20:43;83;54;27,4;0
Domingo;05/11/2023;20:53;83;49;27,3;0
Domingo;05/11/2023;21:03;83;51;27,2;0
Domingo;05/11/2023;21:13;83;53;27,2;0
Domingo;05/11/2023;21:23;83;54;27,2;0
Domingo;05/11/2023;21:33;83;49;27;0
Domingo;05/11/2023;21:43;83;52;27;0
Domingo;05/11/2023;21:53;83;53;27;0
Domingo;05/11/2023;22:03;84;54;27;0
Domingo;05/11/2023;22:13;84;49;26,9;0
Domingo;05/11/2023;22:23;84;52;26,9;0
Domingo;05/11/2023;22:33;83;53;26,9;0
Domingo;05/11/2023;22:43;83;54;26,8;0
Domingo;05/11/2023;22:53;83;50;26,7;0
Domingo;05/11/2023;23:03;84;52;26,8;0
Domingo;05/11/2023;23:13;84;53;26,7;0
Domingo;05/11/2023;23:23;83;54;26,7;0
Domingo;05/11/2023;23:33;83;50;26,6;0
Domingo;05/11/2023;23:44;83;52;26,6;0
Domingo;05/11/2023;23:54;83;54;26,6;0
Segunda;06/11/2023;00:04;83;54;26,5;0
Segunda;06/11/2023;00:14;83;51;26,4;0
Segunda;06/11/2023;00:24;83;53;26,4;0
Segunda;06/11/2023;00:34;83;54;26,4;0
Segunda;06/11/2023;00:44;83;50;26,3;0
Segunda;06/11/2023;00:54;83;52;26,3;0
Segunda;06/11/2023;01:04;83;54;26,3;0
Segunda;06/11/2023;01:14;84;49;26,2;0
Segunda;06/11/2023;01:24;83;51;26,2;0
Segunda;06/11/2023;01:34;83;53;26,1;0
Segunda;06/11/2023;01:44;83;54;26,1;0
Segunda;06/11/2023;01:54;83;50;26;0
Segunda;06/11/2023;02:04;83;52;26,1;0
Segunda;06/11/2023;02:14;83;54;26;0
Segunda;06/11/2023;02:24;83;49;25,9;0
Segunda;06/11/2023;02:34;83;51;25,9;0
Segunda;06/11/2023;02:44;83;53;25,9;0
Segunda;06/11/2023;02:54;83;54;25,9;0
Segunda;06/11/2023;03:04;83;50;25,8;0
Segunda;06/11/2023;03:14;83;52;25,8;0
Segunda;06/11/2023;03:24;83;53;25,8;0
Segunda;06/11/2023;03:34;83;54;25,7;0
Segunda;06/11/2023;03:44;83;51;25,7;0
Segunda;06/11/2023;03:54;83;52;25,7;0
Segunda;06/11/2023;04:04;83;54;25,7;0
Segunda;06/11/2023;04:14;83;49;25,5;0
Segunda;06/11/2023;04:24;83;51;25,6;0
Segunda;06/11/2023;04:34;83;53;25,6;0
Segunda;06/11/2023;04:44;83;54;25,6;0
Segunda;06/11/2023;04:55;83;50;25,4;0
Segunda;06/11/2023;05:05;83;52;25,5;0
Segunda;06/11/2023;05:15;83;54;25,4;0
Segunda;06/11/2023;05:25;83;49;25,3;0
Segunda;06/11/2023;05:35;83;52;25,3;0
Segunda;06/11/2023;05:45;83;53;25,4;0
Segunda;06/11/2023;05:55;83;49;25,3;0
Segunda;06/11/2023;06:05;83;51;25,3;0
Segunda;06/11/2023;06:15;83;53;25,3;0
Segunda;06/11/2023;06:25;82;54;25,3;0
Segunda;06/11/2023;06:35;83;51;25,2;0
Segunda;06/11/2023;06:45;83;53;25,2;0
Segunda;06/11/2023;06:55;83;54;25,2;0
Segunda;06/11/2023;07:05;83;51;25,2;0
Segunda;06/11/2023;07:15;83;53;25,2;0
Segunda;06/11/2023;07:25;83;54;25,2;0
Segunda;06/11/2023;07:35;83;51;25,2;0
Segunda;06/11/2023;07:45;83;53;25,3;0
Segunda;06/11/2023;07:55;83;54;25,3;0
Segunda;06/11/2023;08:05;83;50;25,3;0
Segunda;06/11/2023;08:15;83;51;25,4;0
Segunda;06/11/2023;08:25;83;50;25,5;0
Segunda;06/11/2023;08:35;83;47;25,2;0
Segunda;06/11/2023;08:42;84;46;25,6;0
Segunda;06/11/2023;08:43;84;46;25,5;0
Segunda;06/11/2023;08:46;58;46;25,6;0
Segunda;06/11/2023;08:46;62;46;25,6;2,86
Segunda;06/11/2023;08:53;81;45;25,9;0
Segunda;06/11/2023;09:03;76;46;25,8;0
Segunda;06/11/2023;09:13;75;46;26,2;0
Segunda;06/11/2023;09:23;73;46;26,3;0
Segunda;06/11/2023;09:33;72;46;26,3;0
Segunda;06/11/2023;09:43;71;45;26,2;0
Segunda;06/11/2023;09:53;70;46;26,2;0
Segunda;06/11/2023;10:03;70;46;26,2;0
Segunda;06/11/2023;10:13;70;44;26,1;0
Segunda;06/11/2023;10:23;69;44;26,3;0
Segunda;06/11/2023;10:33;68;46;26,4;0
Segunda;06/11/2023;10:43;85;44;26,3;0
Segunda;06/11/2023;10:53;89;44;26,6;0
Segunda;06/11/2023;11:03;88;43;26,7;0
Segunda;06/11/2023;11:06;0;44;26,6;0
Segunda;06/11/2023;11:06;62;44;26,6;0,32
Segunda;06/11/2023;11:06;49;44;26,6;0
Segunda;06/11/2023;11:06;62;44;26,6;10,04
Segunda;06/11/2023;11:13;63;44;26,6;0
Segunda;06/11/2023;11:23;60;48;26,5;0
Segunda;06/11/2023;11:27;59;49;26,6;0
Segunda;06/11/2023;11:27;63;49;26,6;0,46
Segunda;06/11/2023;11:27;59;49;26,6;0
Segunda;06/11/2023;11:27;63;49;26,6;0,38
Segunda;06/11/2023;11:28;59;49;26,6;0
Segunda;06/11/2023;11:28;62;49;26,6;0,42
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;63;49;26,6;0,36
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;65;49;26,6;0,39
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;63;49;26,6;0,93
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;62;49;26,6;0,33
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;63;49;26,6;0,34
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;62;49;26,6;0,47
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;63;49;26,6;0,35
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;62;49;26,6;0,48
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;62;49;26,6;0,55
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;63;49;26,6;0,32
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;63;49;26,6;0,41
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;62;49;26,6;0,42
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;62;49;26,6;0,37
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;62;49;26,6;0,37
Segunda;06/11/2023;11:29;59;49;26,6;0
Segunda;06/11/2023;11:29;64;49;26,6;0,5
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;62;49;26,6;0,36
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;64;49;26,6;0,55
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;63;49;26,6;0,37
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;63;49;26,6;0,33
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;63;49;26,6;0,36
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;62;49;26,6;0,36
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;62;49;26,6;0,48
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;62;49;26,6;0,38
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;62;49;26,6;0,44
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;62;49;26,6;0,44
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;62;49;26,6;0,35
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;65;49;26,6;0,55
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;62;49;26,6;0,43
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;63;49;26,6;0,66
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;64;49;26,6;0,33
Segunda;06/11/2023;11:30;59;49;26,6;0
Segunda;06/11/2023;11:30;63;49;26,6;0,36
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;63;49;26,6;0,81
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,58
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,51
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,33
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,72
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,43
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,54
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,4
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;63;49;26,6;0,35
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;63;49;26,6;0,39
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,33
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,33
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;63;49;26,6;0,36
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;62;49;26,6;0,34
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;63;49;26,6;0,64
Segunda;06/11/2023;11:31;59;49;26,6;0
Segunda;06/11/2023;11:31;63;49;26,6;0,36
Segunda;06/11/2023;11:31;59;50;26,6;0
Segunda;06/11/2023;11:31;65;50;26,6;0,12
Segunda;06/11/2023;11:31;59;50;26,6;0
Segunda;06/11/2023;11:31;62;50;26,6;0,25
Segunda;06/11/2023;11:32;59;50;26,6;0
Segunda;06/11/2023;11:32;62;50;26,6;0,18
Segunda;06/11/2023;11:32;59;50;26,6;0
Segunda;06/11/2023;11:32;62;50;26,6;0,4
Segunda;06/11/2023;11:32;59;50;26,6;0
Segunda;06/11/2023;11:32;62;50;26,6;0,26
Segunda;06/11/2023;11:32;59;50;26,6;0
Segunda;06/11/2023;11:32;62;50;26,6;0,19
Segunda;06/11/2023;11:32;59;50;26,6;0
Segunda;06/11/2023;11:32;62;50;26,6;0,16
Segunda;06/11/2023;11:32;59;50;26,6;0
Segunda;06/11/2023;11:32;62;50;26,6;0,16
Segunda;06/11/2023;11:33;65;50;26,6;0
Segunda;06/11/2023;11:43;70;51;26,6;0
Segunda;06/11/2023;11:53;70;53;26,5;0
Segunda;06/11/2023;12:03;69;53;26,6;0
Segunda;06/11/2023;12:13;69;54;26,6;0
Segunda;06/11/2023;12:23;69;54;26,7;0
Segunda;06/11/2023;12:33;69;52;26,8;0
Segunda;06/11/2023;12:43;69;51;26,8;0
Segunda;06/11/2023;12:53;69;51;26,9;0
Segunda;06/11/2023;13:03;69;51;27;0
Segunda;06/11/2023;13:13;69;52;27,2;0
Segunda;06/11/2023;13:23;69;52;27,2;0
Segunda;06/11/2023;13:33;69;51;27,2;0
Segunda;06/11/2023;13:43;69;51;27,2;0
Segunda;06/11/2023;13:53;69;51;27,1;0
Segunda;06/11/2023;14:03;68;51;27,1;0
Segunda;06/11/2023;14:13;68;51;27,1;0
Segunda;06/11/2023;14:24;68;51;27,1;0
Segunda;06/11/2023;14:34;69;53;27,2;0
Segunda;06/11/2023;14:44;68;52;27,2;0
Segunda;06/11/2023;14:54;68;53;27,2;0
Segunda;06/11/2023;15:04;68;52;27,3;0
Segunda;06/11/2023;15:14;68;52;27,3;0
Segunda;06/11/2023;15:24;68;52;27,4;0
Segunda;06/11/2023;15:34;68;51;27,5;0
Segunda;06/11/2023;15:44;67;50;27,6;0
Segunda;06/11/2023;15:54;67;50;27,7;0
Segunda;06/11/2023;16:04;66;49;27,7;0
Segunda;06/11/2023;16:14;66;49;27,8;0
Segunda;06/11/2023;16:24;66;49;27,8;0
Segunda;06/11/2023;16:34;65;48;27,9;0
Segunda;06/11/2023;16:44;65;48;27,9;0
Segunda;06/11/2023;16:54;65;47;27,9;0
Segunda;06/11/2023;17:04;65;47;28;0
Segunda;06/11/2023;17:14;64;47;28;0
Segunda;06/11/2023;17:24;64;47;28;0
Segunda;06/11/2023;17:34;64;47;28;0
Segunda;06/11/2023;17:44;63;47;28;0
Segunda;06/11/2023;17:54;63;47;27,9;0
Segunda;06/11/2023;18:04;63;47;27,9;0
Segunda;06/11/2023;18:14;62;49;27,9;0
Segunda;06/11/2023;18:24;62;49;27,8;0
Segunda;06/11/2023;18:34;61;48;27,8;0
Segunda;06/11/2023;18:44;60;49;27,7;0
Segunda;06/11/2023;18:54;61;49;27,7;0
Segunda;06/11/2023;19:04;61;49;27,6;0
Segunda;06/11/2023;19:10;59;48;27,6;0
Segunda;06/11/2023;19:10;62;48;27,6;0,34
Segunda;06/11/2023;19:14;61;48;27,6;0
Segunda;06/11/2023;19:14;59;48;27,6;0
Segunda;06/11/2023;19:14;62;48;27,6;0,32
Segunda;06/11/2023;19:24;61;48;27,6;0
Segunda;06/11/2023;19:25;59;48;27,6;0
Segunda;06/11/2023;19:25;62;48;27,6;0,32
Segunda;06/11/2023;19:34;59;47;27,6;0
Segunda;06/11/2023;19:34;62;47;27,6;0,32
Segunda;06/11/2023;19:34;62;47;27,6;0
Segunda;06/11/2023;19:44;67;47;27,5;0
Segunda;06/11/2023;19:54;67;48;27,5;0
Segunda;06/11/2023;20:04;67;51;27,4;0
Segunda;06/11/2023;20:14;68;53;27,3;0
Segunda;06/11/2023;20:24;68;53;27,2;0
Segunda;06/11/2023;20:34;70;53;27,2;0
Segunda;06/11/2023;20:44;70;53;27,1;0
Segunda;06/11/2023;20:54;69;53;27,1;0
Segunda;06/11/2023;21:04;69;53;27,1;0
Segunda;06/11/2023;21:14;69;53;27;0
Segunda;06/11/2023;21:24;69;53;27;0
Segunda;06/11/2023;21:34;68;53;26,9;0
Segunda;06/11/2023;21:45;67;53;26,9;0
Segunda;06/11/2023;21:55;66;53;26,8;0
Segunda;06/11/2023;22:05;65;53;26,8;0
Segunda;06/11/2023;22:15;65;53;26,8;0
Segunda;06/11/2023;22:25;65;53;26,7;0
Segunda;06/11/2023;22:35;65;54;26,7;0
Segunda;06/11/2023;22:45;65;54;26,7;0
Segunda;06/11/2023;22:55;65;54;26,6;0
Segunda;06/11/2023;23:05;65;54;26,6;0
Segunda;06/11/2023;23:15;65;54;26,6;0
Segunda;06/11/2023;23:25;65;54;26,6;0
Segunda;06/11/2023;23:35;65;54;26,5;0
Segunda;06/11/2023;23:45;66;54;26,5;0
Segunda;06/11/2023;23:55;66;54;26,5;0
Terça;07/11/2023;00:05;65;49;26,4;0
Terça;07/11/2023;00:15;65;51;26,4;0
Terça;07/11/2023;00:25;65;53;26,4;0
Terça;07/11/2023;00:35;66;53;26,4;0
Terça;07/11/2023;00:45;66;54;26,3;0
Terça;07/11/2023;00:55;66;54;26,3;0
Terça;07/11/2023;01:05;65;50;26,2;0
Terça;07/11/2023;01:15;65;52;26,2;0
Terça;07/11/2023;01:25;65;53;26,2;0
Terça;07/11/2023;01:35;65;54;26,2;0
Terça;07/11/2023;01:45;64;52;26,2;0
Terça;07/11/2023;01:55;64;50;26,1;0
Terça;07/11/2023;02:05;64;52;26,1;0
Terça;07/11/2023;02:15;64;53;26,1;0
Terça;07/11/2023;02:25;65;54;26,1;0
Terça;07/11/2023;02:35;63;49;26;0
Terça;07/11/2023;02:45;62;51;26;0
Terça;07/11/2023;02:55;62;53;26;0
Terça;07/11/2023;03:06;62;54;26;0
Terça;07/11/2023;03:16;62;51;26;0
Terça;07/11/2023;03:26;62;50;25,9;0
Terça;07/11/2023;03:36;62;52;25,9;0
Terça;07/11/2023;03:46;62;54;25,9;0
Terça;07/11/2023;03:56;62;54;25,9;0
Terça;07/11/2023;04:06;62;50;25,7;0
Terça;07/11/2023;04:16;61;52;25,8;0
Terça;07/11/2023;04:26;63;54;25,8;0
Terça;07/11/2023;04:36;63;53;25,7;0
Terça;07/11/2023;04:46;62;51;25,7;0
Terça;07/11/2023;04:56;62;53;25,7;0
Terça;07/11/2023;05:06;62;54;25,6;0
Terça;07/11/2023;05:16;62;50;25,6;0
Terça;07/11/2023;05:26;62;51;25,6;0
Terça;07/11/2023;05:36;61;52;25,5;0
Terça;07/11/2023;05:46;62;54;25,6;0
Terça;07/11/2023;05:56;61;49;25,4;0
Terça;07/11/2023;06:06;62;52;25,4;0
Terça;07/11/2023;06:16;61;54;25,5;0
Terça;07/11/2023;06:26;61;49;25,4;0
Terça;07/11/2023;06:36;61;51;25,4;0
Terça;07/11/2023;06:46;61;53;25,4;0
Terça;07/11/2023;06:50;55;54;25,4;0
Terça;07/11/2023;06:50;65;54;25,4;0,1
Terça;07/11/2023;06:56;61;52;25,4;0
Terça;07/11/2023;07:06;61;51;25,3;0
Terça;07/11/2023;07:16;62;53;25,4;0
Terça;07/11/2023;07:26;62;54;25,4;0
Terça;07/11/2023;07:36;63;50;25,3;0
Terça;07/11/2023;07:46;63;52;25,3;0
Terça;07/11/2023;07:56;64;54;25,4;0
Terça;07/11/2023;08:06;64;54;25,5;0
Terça;07/11/2023;08:16;64;53;25,5;0
Terça;07/11/2023;08:26;65;53;25,4;0
Terça;07/11/2023;08:36;65;53;25,3;0
Terça;07/11/2023;08:47;65;53;25,3;0
Terça;07/11/2023;08:57;65;53;25,3;0
Terça;07/11/2023;09:07;64;44;25,1;0
Terça;07/11/2023;09:07;57;44;25,2;0
Terça;07/11/2023;09:07;62;44;25,2;0,32
Terça;07/11/2023;09:17;63;47;25,3;0
Terça;07/11/2023;09:27;63;50;25,4;0
Terça;07/11/2023;09:37;63;51;25,5;0
Terça;07/11/2023;09:47;63;52;25,6;0
Terça;07/11/2023;09:57;63;53;25,6;0
Terça;07/11/2023;10:07;63;53;25,6;0
Terça;07/11/2023;10:17;63;54;25,7;0
Terça;07/11/2023;10:27;63;51;25,8;0
Terça;07/11/2023;10:37;63;51;25,8;0
Terça;07/11/2023;10:47;63;52;25,8;0
Terça;07/11/2023;10:57;63;53;25,8;0
Terça;07/11/2023;11:07;63;53;25,8;0
Terça;07/11/2023;11:17;64;53;25,9;0
Terça;07/11/2023;11:27;64;53;25,9;0
Terça;07/11/2023;11:37;63;53;25,9;0
Terça;07/11/2023;11:43;59;53;26;0
Terça;07/11/2023;11:43;64;53;26;0,1
Terça;07/11/2023;11:47;64;53;26;0
Terça;07/11/2023;11:57;64;53;26;0
Terça;07/11/2023;12:07;64;53;26,1;0
Terça;07/11/2023;12:17;63;54;26,2;0
Terça;07/11/2023;12:27;63;54;26,3;0
